	ensembl_gene_id	mgi_symbol	chromosome_name	start_position	end_position	strand	gene_biotype	baseMean	log2FoldChange	lfcSE	pvalue	padj	isTF
7763	ENSMUSG00000065460	Mir133a-2	2	180040172	180040275	1	miRNA	69.45379	-0.05726157	0.1483959	0.4774443	0.7532715	NA
7764	ENSMUSG00000046865	Fbl	7	27869135	27878694	1	protein_coding	225.328	-0.05538181	0.1078865	0.4775269	0.7532715	NA
7765	ENSMUSG00000062611	Rps3a2	14	88360453	88361244	-1	processed_pseudogene	33.37931	-0.05171038	0.1665049	0.4775028	0.7532715	NA
7766	ENSMUSG00000078695	Cisd3	11	97576652	97579447	1	protein_coding	354.4859	0.04973066	0.09019424	0.4774971	0.7532715	NA
7767	ENSMUSG00000020589	Cyria	12	12312140	12430966	1	protein_coding	45.19003	0.05556802	0.1557929	0.4773305	0.7532715	NA
7768	ENSMUSG00000034353	Ramp1	1	91107544	91152918	1	protein_coding	440.9062	-0.04816502	0.08637474	0.4778483	0.7533905	NA
7769	ENSMUSG00000043795	Prr33	7	142044811	142060508	-1	protein_coding	3170.002	0.04147268	0.07174682	0.477744	0.7533905	NA
7770	ENSMUSG00000034863	Ano8	8	71928663	71938607	-1	protein_coding	403.5741	-0.052187	0.0970514	0.477702	0.7533905	NA
7771	ENSMUSG00000018736	Ndel1	11	68712260	68762684	-1	protein_coding	937.1057	0.04232773	0.07348435	0.4778157	0.7533905	NA
7772	ENSMUSG00000025578	Cbx8	11	118927131	118931795	-1	protein_coding	22.55309	-0.04763485	0.1744206	0.4780495	0.7536107	NA
7773	ENSMUSG00000041594	Tmtc4	14	123156383	123221447	-1	protein_coding	24.3956	0.05009505	0.1697885	0.4781634	0.7536932	NA
7774	ENSMUSG00000007415	Gatad1	5	3682932	3707185	-1	protein_coding	880.5438	0.04460811	0.07842111	0.4785625	0.753785	NA
7775	ENSMUSG00000046721	Rpl14-ps1	7	44974389	44975041	1	processed_pseudogene	87.76145	-0.05796407	0.1426708	0.4784463	0.753785	NA
7776	ENSMUSG00000058093	Zfp729b	13	67737558	67757826	-1	protein_coding	38.86645	0.05412761	0.1599023	0.4785907	0.753785	Yes
7777	ENSMUSG00000071281	Zfp65	13	67853428	67877292	-1	protein_coding	56.99243	0.05754767	0.1459355	0.4783514	0.753785	Yes
7778	ENSMUSG00000036208	Nepro	16	44544664	44557647	1	protein_coding	63.2776	0.05775517	0.1444759	0.4783562	0.753785	NA
7779	ENSMUSG00000025728	Pigq	17	26145395	26163910	-1	protein_coding	263.5159	-0.05456913	0.1052243	0.4785026	0.753785	NA
7780	ENSMUSG00000028646	Rragc	4	123811239	123830790	1	protein_coding	343.5498	0.05376482	0.1024613	0.4787207	0.7538928	NA
7781	ENSMUSG00000026000	Lancl1	1	67039676	67078031	-1	protein_coding	498.2716	-0.05034752	0.09221834	0.4788106	0.7539374	NA
7782	ENSMUSG00000028759	Hp1bp3	4	137943607	137971994	1	protein_coding	1065.331	0.04138946	0.07179598	0.4788963	0.7539756	NA
7783	ENSMUSG00000026179	Pnkd	1	74324089	74392853	1	protein_coding	313.6684	-0.05424955	0.1043692	0.4791894	0.7540494	NA
7784	ENSMUSG00000027684	Mecom	3	30005445	30602157	-1	protein_coding	75.64929	-0.05819126	0.1393121	0.4790295	0.7540494	Yes
7785	ENSMUSG00000037411	Serpine1	5	137090358	137101122	-1	protein_coding	243.4153	-0.05825773	0.138112	0.4791115	0.7540494	NA
7786	ENSMUSG00000032667	Pon2	6	5264147	5298455	-1	protein_coding	424.6885	0.05049695	0.09272425	0.4791341	0.7540494	NA
7787	ENSMUSG00000010025	Aldh3a2	11	61114243	61158290	-1	protein_coding	157.1869	0.05724555	0.1183003	0.4792522	0.7540514	NA
7788	ENSMUSG00000043372	Hexim2	11	103023255	103030702	1	protein_coding	46.37567	0.05527495	0.155727	0.4796293	0.7542572	NA
7789	ENSMUSG00000045975	C2cd2	16	97656409	97763798	-1	protein_coding	2974.456	-0.0406836	0.07052344	0.4796183	0.7542572	NA
7790	ENSMUSG00000041482	Piezo2	18	63143284	63520254	-1	protein_coding	19.58952	0.04435859	0.1793835	0.479499	0.7542572	NA
7791	ENSMUSG00000064105	Cnnm2	19	46750035	46868631	1	protein_coding	55.49298	-0.05657161	0.1504262	0.4795777	0.7542572	NA
7792	ENSMUSG00000048696	Mex3d	10	80216189	80223493	-1	protein_coding	55.87385	0.05701483	0.1477616	0.480061	0.7548392	NA
7793	ENSMUSG00000040111	Gramd1b	9	40204529	40442679	-1	protein_coding	136.4357	-0.05819303	0.1293941	0.4801423	0.7548702	NA
7794	ENSMUSG00000000732	Icosl	10	77905136	77919747	1	protein_coding	41.29218	-0.05247163	0.1637196	0.4805518	0.7552247	NA
7795	ENSMUSG00000097141	Gm10524	18	82710409	82712301	1	TEC	110.4902	-0.05821059	0.1319735	0.4804843	0.7552247	NA
7796	ENSMUSG00000024824	Rad9a	19	4245195	4251661	-1	protein_coding	46.23548	-0.05544027	0.1546574	0.4805527	0.7552247	NA
7797	ENSMUSG00000056268	Dennd1b	1	138891173	139106698	1	protein_coding	333.5498	0.05739031	0.1208415	0.4808158	0.7555413	NA
7798	ENSMUSG00000030104	Edem1	6	108805602	108836317	1	protein_coding	99.78756	0.05805568	0.1373073	0.4808873	0.7555567	NA
7799	ENSMUSG00000072772	Grcc10	6	124716146	124718337	-1	protein_coding	198.5721	-0.05591258	0.112149	0.4809608	0.7555752	NA
7800	ENSMUSG00000022451	Twf1	15	94475832	94487770	-1	protein_coding	94.18964	0.05812475	0.1335016	0.4811379	0.7557566	NA
7801	ENSMUSG00000059201	Lep	6	29060219	29073876	1	protein_coding	37.51232	0.04650587	0.1756775	0.4812456	0.7557731	NA
7802	ENSMUSG00000039810	Zc3h10	10	128377832	128383643	-1	protein_coding	91.15093	0.05801741	0.1369573	0.4812841	0.7557731	NA
7803	ENSMUSG00000020528	Prpsap2	11	61620476	61652914	-1	protein_coding	63.82728	0.05725326	0.1451422	0.4813334	0.7557731	NA
7804	ENSMUSG00000018661	Cog1	11	113539995	113557880	1	protein_coding	272.9408	0.05401287	0.1045331	0.4814492	0.755858	NA
7805	ENSMUSG00000048581	E130311K13Rik	3	63822105	63836893	-1	protein_coding	51.76646	-0.05630624	0.1503725	0.4816005	0.7559684	NA
7806	ENSMUSG00000049739	Zfp646	7	127475393	127485168	1	protein_coding	213.6115	0.05509676	0.1088754	0.4816429	0.7559684	Yes
7807	ENSMUSG00000027671	Actl6a	3	32760447	32781122	1	protein_coding	232.6749	0.05366715	0.103592	0.4821323	0.7561907	NA
7808	ENSMUSG00000028969	Cdk5	5	24623239	24628528	-1	protein_coding	154.6549	0.05753294	0.1236905	0.482129	0.7561907	NA
7809	ENSMUSG00000007837	Prrg2	7	44703008	44712101	-1	protein_coding	114.6696	-0.05784978	0.1279525	0.4821711	0.7561907	NA
7810	ENSMUSG00000046096	Mosmo	7	120276841	120334077	1	protein_coding	230.3853	-0.05482393	0.1079183	0.4819773	0.7561907	NA
7811	ENSMUSG00000040701	Ap1g2	14	55336032	55344050	-1	protein_coding	63.11183	-0.05698203	0.1461576	0.4822166	0.7561907	NA
7812	ENSMUSG00000014074	Rnf168	16	32096277	32120252	1	protein_coding	202.2642	0.05483637	0.10804	0.4821134	0.7561907	NA
7813	ENSMUSG00000024420	Zfp521	18	13820070	14105844	-1	protein_coding	184.3702	0.05704912	0.1195845	0.4821276	0.7561907	Yes
7814	ENSMUSG00000085385	Snhg17	2	158195620	158203501	-1	lncRNA	54.08231	0.05650047	0.1488211	0.4824178	0.7561968	NA
7815	ENSMUSG00000048450	Msx1	5	37977829	37981927	-1	protein_coding	20.70028	-0.04555506	0.1769864	0.4825136	0.7561968	Yes
7816	ENSMUSG00000037857	Nufip2	11	77576981	77632747	1	protein_coding	428.2428	0.05016846	0.09289626	0.4825291	0.7561968	NA
7817	ENSMUSG00000021189	Atxn3	12	101885160	101924505	-1	protein_coding	112.8801	0.05793444	0.1345252	0.4824374	0.7561968	NA
7818	ENSMUSG00000023990	Tfeb	17	48047955	48103344	1	protein_coding	1224.874	0.04473567	0.07953291	0.4823077	0.7561968	Yes
7819	ENSMUSG00000110371	Gm9619	8	92415002	92415763	-1	processed_pseudogene	31.22637	-0.05138734	0.165592	0.4830181	0.7568663	NA
7820	ENSMUSG00000027506	Tpd52	3	8990653	9069783	-1	protein_coding	445.4003	0.05067117	0.09455953	0.483307	0.7569569	NA
7821	ENSMUSG00000030116	Mfap5	6	122482804	122506249	1	protein_coding	154.4361	0.05750026	0.1249983	0.4832511	0.7569569	NA
7822	ENSMUSG00000042331	Specc1	11	61847589	62113839	1	protein_coding	29.65995	-0.05053398	0.16746	0.4833231	0.7569569	NA
7823	ENSMUSG00000020770	Unk	11	115921148	115952040	1	protein_coding	141.1729	0.05766657	0.1274362	0.4833069	0.7569569	NA
7824	ENSMUSG00000028480	Glipr2	4	43957401	43979118	1	protein_coding	23.78865	0.04868309	0.1712797	0.4833937	0.7569708	NA
7825	ENSMUSG00000032403	2300009A05Rik	9	63301729	63306528	-1	protein_coding	31.44237	0.05151286	0.165135	0.4835215	0.7570742	NA
7826	ENSMUSG00000098142	Gm7507	6	84789222	84790229	1	processed_pseudogene	26.11876	-0.04953981	0.1694409	0.4838715	0.7574615	NA
7827	ENSMUSG00000040511	Pvr	7	19637503	19655085	-1	protein_coding	170.1888	0.05724767	0.1233093	0.4839702	0.7574615	NA
7828	ENSMUSG00000019849	Prep	10	44943299	45043294	1	protein_coding	462.1253	-0.04826386	0.08832261	0.484078	0.7574615	NA
7829	ENSMUSG00000020541	Tom1l1	11	90534291	90579192	-1	protein_coding	235.0218	-0.05427315	0.1067619	0.4840598	0.7574615	NA
7830	ENSMUSG00000025188	Hps1	19	42743544	42768417	-1	protein_coding	24.47009	0.04948887	0.1694971	0.4840601	0.7574615	NA
7831	ENSMUSG00000105731	Gm43063	3	103004062	103005142	1	lncRNA	79.2884	0.05564958	0.1518048	0.484152	0.7574805	NA
7832	ENSMUSG00000026921	Egfl7	2	26470026	26483132	1	protein_coding	382.2623	-0.05508162	0.1103267	0.4843695	0.7577241	NA
7833	ENSMUSG00000021690	Jmy	13	93566609	93636316	-1	protein_coding	585.229	0.04917432	0.0908371	0.4845807	0.7579578	NA
7834	ENSMUSG00000035891	Cerk	15	86023329	86070342	-1	protein_coding	86.94901	0.05759644	0.13539	0.4847628	0.7581457	NA
7835	ENSMUSG00000031511	Arhgef7	8	11777721	11885219	1	protein_coding	703.5856	-0.04764376	0.08697767	0.4848563	0.7581469	NA
7836	ENSMUSG00000022313	Utp23	15	51740825	51748010	1	protein_coding	45.1775	0.05502259	0.1540085	0.4848873	0.7581469	NA
7837	ENSMUSG00000074746	Pdzd8	19	59285610	59334212	-1	protein_coding	227.4318	-0.05442305	0.1078346	0.4849842	0.7582016	NA
7838	ENSMUSG00000029178	Klf3	5	64960731	64990244	1	protein_coding	170.2881	-0.05592559	0.1150439	0.485177	0.7583095	Yes
7839	ENSMUSG00000045932	Ifit2	19	34528094	34553819	1	protein_coding	50.74067	-0.0503907	0.1672573	0.485153	0.7583095	NA
7840	ENSMUSG00000026705	Klhl20	1	160915945	160959081	-1	protein_coding	196.7002	0.05554163	0.1132938	0.4856086	0.7586004	NA
7841	ENSMUSG00000060126	Tpt1	14	76082533	76085965	1	protein_coding	16317.64	-0.03663374	0.06370964	0.485531	0.7586004	NA
7842	ENSMUSG00000002250	Ppard	17	28451674	28520448	1	protein_coding	488.3713	-0.0495999	0.09225793	0.4854641	0.7586004	Yes
7843	ENSMUSG00000039481	Nrtn	17	57058325	57064530	-1	protein_coding	30.32531	0.0509158	0.1659158	0.4856107	0.7586004	NA
7844	ENSMUSG00000089762	Ier5l	2	30361549	30364231	-1	protein_coding	31.74563	0.04928075	0.1693702	0.4861938	0.7593176	NA
7845	ENSMUSG00000024959	Bad	19	6919229	6929267	1	protein_coding	99.58129	-0.05744156	0.1333428	0.486138	0.7593176	NA
7846	ENSMUSG00000063458	Lrmda	14	22069780	23106153	1	protein_coding	20.53207	-0.04672443	0.1742373	0.486335	0.7594412	NA
7847	ENSMUSG00000062232	Rapgef2	3	78969823	79193824	-1	protein_coding	210.8141	0.05537302	0.1130181	0.4864946	0.7594998	NA
7848	ENSMUSG00000032381	Ciao2a	9	66033893	66046237	1	protein_coding	390.9021	-0.05026903	0.09446913	0.4864964	0.7594998	NA
7849	ENSMUSG00000038323	1700066M21Rik	1	57416779	57424582	1	protein_coding	47.06603	0.05469221	0.1543966	0.4866041	0.759571	NA
7850	ENSMUSG00000002985	Apoe	7	19430034	19433113	-1	protein_coding	861.6614	-0.04777344	0.0878772	0.4869366	0.7599933	NA
7851	ENSMUSG00000026005	Rpe	1	66739990	66758964	1	protein_coding	105.2587	-0.05728809	0.135039	0.4870855	0.7600118	NA
7852	ENSMUSG00000027605	Acss2	2	155359868	155427644	1	protein_coding	452.7999	-0.04771138	0.08791328	0.4876308	0.7600118	NA
7853	ENSMUSG00000025265	Fgd1	X	149829146	149872517	1	protein_coding	23.84838	-0.04881817	0.1699597	0.4876046	0.7600118	NA
7854	ENSMUSG00000039047	Pigk	3	152419737	152686045	1	protein_coding	334.4327	-0.05057783	0.09564	0.4872965	0.7600118	NA
7855	ENSMUSG00000028848	Gpn2	4	133311673	133319046	1	protein_coding	69.62162	0.05651614	0.144576	0.487287	0.7600118	NA
7856	ENSMUSG00000080921	Rpl38-ps2	6	140692686	140692898	-1	processed_pseudogene	39.71397	-0.05298279	0.1597902	0.4874963	0.7600118	NA
7857	ENSMUSG00000020718	Polg2	11	106659079	106670363	-1	protein_coding	41.23212	0.05369125	0.1575358	0.4875312	0.7600118	NA
7858	ENSMUSG00000021319	Sfrp4	13	19807274	19817164	1	protein_coding	99.25833	0.0568026	0.1419229	0.4874835	0.7600118	NA
7859	ENSMUSG00000036144	Meox2	12	37158539	37229533	1	protein_coding	128.6936	-0.05704687	0.1263127	0.4873619	0.7600118	Yes
7860	ENSMUSG00000022325	Pop1	15	34495450	34530794	1	protein_coding	84.24989	0.05716203	0.1375367	0.48732	0.7600118	NA
7861	ENSMUSG00000002658	Gtf2f1	17	57310405	57318288	-1	protein_coding	385.1648	0.05007524	0.09408713	0.4870188	0.7600118	NA
7862	ENSMUSG00000002550	Uck1	2	32145014	32150171	-1	protein_coding	126.3282	-0.05713401	0.137058	0.4876972	0.7600186	NA
7863	ENSMUSG00000014867	Surf4	2	26810052	26823940	-1	protein_coding	1457.577	0.04280938	0.07653542	0.4878729	0.7601957	NA
7864	ENSMUSG00000055660	Mettl4	17	95030018	95057447	-1	protein_coding	181.0202	0.05520235	0.1131019	0.4879447	0.7602109	NA
7865	ENSMUSG00000029617	Ccz1	5	143924727	143951695	-1	protein_coding	558.6501	0.05009137	0.09448731	0.4880846	0.7602639	NA
7866	ENSMUSG00000042606	Hirip3	7	126461144	126464549	1	protein_coding	152.1537	0.0566379	0.1228102	0.4881468	0.7602639	NA
7867	ENSMUSG00000032114	Slc37a4	9	44308149	44314265	1	protein_coding	1425.754	-0.0441713	0.07960135	0.4881649	0.7602639	NA
7868	ENSMUSG00000027820	Mme	3	63148958	63293451	1	protein_coding	38.36563	0.052103	0.1619358	0.4885228	0.7607247	NA
7869	ENSMUSG00000016382	Pls3	X	74829260	74918788	-1	protein_coding	292.876	0.05338356	0.1055471	0.4886837	0.7608785	NA
7870	ENSMUSG00000026211	Obsl1	1	75455954	75483096	-1	protein_coding	707.5498	0.05078798	0.0969533	0.4892334	0.7613079	NA
7871	ENSMUSG00000073131	Vma21	X	70859530	70883363	1	protein_coding	448.1446	0.05093073	0.09735046	0.4891202	0.7613079	NA
7872	ENSMUSG00000033985	Tesk2	4	116578145	116663153	1	protein_coding	22.1978	-0.04806455	0.1710717	0.4892164	0.7613079	NA
7873	ENSMUSG00000054793	Cadm4	7	24181448	24203964	1	protein_coding	50.82854	0.05521571	0.1505722	0.4893323	0.7613079	NA
7874	ENSMUSG00000030551	Nr2f2	7	70001692	70016483	-1	protein_coding	236.5668	0.05420515	0.1092046	0.4892692	0.7613079	Yes
7875	ENSMUSG00000023307	Marchf5	19	37184942	37199550	1	protein_coding	861.6247	0.04325858	0.07781952	0.489285	0.7613079	NA
7876	ENSMUSG00000037351	Actr1b	1	36737195	36753503	-1	protein_coding	2479.765	0.03726212	0.06554027	0.4894796	0.7613896	NA
7877	ENSMUSG00000024965	Fermt3	19	6976326	6996837	-1	protein_coding	21.77062	-0.04516918	0.1762529	0.4895091	0.7613896	NA
7878	ENSMUSG00000038975	Rabggtb	3	153612924	153618646	-1	protein_coding	634.4356	-0.04639887	0.08517327	0.4896112	0.761443	NA
7879	ENSMUSG00000021806	Nid2	14	19801333	19861855	1	protein_coding	98.07383	0.05655018	0.1414676	0.4896678	0.761443	NA
7880	ENSMUSG00000039737	Prkrip1	5	136206981	136227817	-1	protein_coding	169.2802	0.05513974	0.1142617	0.4901351	0.7614635	NA
7881	ENSMUSG00000036555	Iqce	5	140647582	140688133	-1	protein_coding	36.73426	0.05344237	0.157238	0.490076	0.7614635	NA
7882	ENSMUSG00000030341	Tnfrsf1a	6	125326325	125339447	1	protein_coding	244.4775	-0.05554817	0.1165069	0.4899956	0.7614635	NA
7883	ENSMUSG00000019866	Crybg1	10	43826632	44024849	-1	protein_coding	34.56672	0.05025985	0.1661552	0.4899372	0.7614635	NA
7884	ENSMUSG00000082491	Gm5909	8	80837435	80838715	-1	processed_pseudogene	39.8921	-0.05197688	0.1616868	0.4901781	0.7614635	NA
7885	ENSMUSG00000057522	Spop	11	95304906	95384232	1	protein_coding	3756.729	-0.03921918	0.06950879	0.4901456	0.7614635	NA
7886	ENSMUSG00000090115	Usp49	17	47941615	47997663	1	protein_coding	49.68707	0.05353521	0.1568762	0.4901753	0.7614635	NA
7887	ENSMUSG00000024505	Dtwd2	18	49829212	49888668	-1	protein_coding	61.33255	0.05558713	0.1481612	0.4900193	0.7614635	NA
7888	ENSMUSG00000052062	Pard3b	1	61677983	62681443	1	protein_coding	88.05858	0.05678204	0.1369696	0.4903112	0.7614774	NA
7889	ENSMUSG00000035234	Abraxas1	5	100953058	100968831	-1	protein_coding	59.52845	0.05494447	0.1512298	0.4903114	0.7614774	NA
7890	ENSMUSG00000026049	Tex30	1	44125773	44141601	-1	protein_coding	31.86793	0.04981228	0.1670178	0.4905277	0.7615999	NA
7891	ENSMUSG00000016494	Cd34	1	194621127	194643587	1	protein_coding	582.7407	0.0505253	0.09665553	0.4906389	0.7615999	NA
7892	ENSMUSG00000087174	5530601H04Rik	X	104080803	104123215	-1	lncRNA	28.16675	0.05110493	0.1638719	0.4906022	0.7615999	NA
7893	ENSMUSG00000055760	Gemin6	17	80531870	80535926	1	protein_coding	78.57468	0.05632497	0.1423976	0.4906238	0.7615999	NA
7894	ENSMUSG00000042271	Nxt2	X	141009766	141022688	1	protein_coding	37.99835	-0.05270916	0.159332	0.4907177	0.7616257	NA
7895	ENSMUSG00000074212	Dnajb14	3	137573436	137622318	1	protein_coding	256.2779	-0.05220794	0.1022863	0.491016	0.7619664	NA
7896	ENSMUSG00000036908	Unc93b1	19	3985186	3999340	1	protein_coding	100.096	-0.05662769	0.1379914	0.4910616	0.7619664	NA
7897	ENSMUSG00000060038	Dhps	8	85798386	85801791	1	protein_coding	233.1856	0.0524843	0.1033411	0.4911773	0.7620494	NA
7898	ENSMUSG00000060063	Alox5ap	5	149201577	149224963	1	protein_coding	33.2474	-0.05029321	0.1656628	0.4913004	0.7621439	NA
7899	ENSMUSG00000001313	Rnd2	11	101355825	101362679	1	protein_coding	30.81518	0.05200845	0.161136	0.4914309	0.7622498	NA
7900	ENSMUSG00000038893	Fam117a	11	95227844	95272698	1	protein_coding	39.49554	-0.05320414	0.1573736	0.4915734	0.7623744	NA
7901	ENSMUSG00000022414	Tab1	15	80017328	80045908	1	protein_coding	263.6903	-0.05390966	0.1092378	0.4916685	0.7624254	NA
7902	ENSMUSG00000021822	Plau	14	20886728	20893453	1	protein_coding	211.581	0.05585725	0.1203284	0.4918731	0.762646	NA
7903	ENSMUSG00000022022	Mtrf1	14	79635212	79661027	1	protein_coding	189.451	-0.05490304	0.114332	0.4920685	0.7628525	NA
7904	ENSMUSG00000040044	Orc3	4	34570796	34614944	-1	protein_coding	491.2507	-0.04699121	0.08741779	0.4924439	0.7630524	NA
7905	ENSMUSG00000061119	Prcp	7	92523678	92583791	1	protein_coding	65.6814	-0.05536381	0.1475082	0.4925089	0.7630524	NA
7906	ENSMUSG00000034560	Washc4	10	83379616	83432337	1	protein_coding	213.1749	-0.05413867	0.1107569	0.4925059	0.7630524	NA
7907	ENSMUSG00000035258	Abi3bp	16	56298241	56510498	1	protein_coding	188.2047	-0.05576022	0.1201439	0.4924312	0.7630524	NA
7908	ENSMUSG00000013663	Pten	19	32734897	32803560	1	protein_coding	506.1001	0.04755238	0.08886367	0.4924228	0.7630524	NA
7909	ENSMUSG00000025240	Sacm1l	9	123358824	123421665	1	protein_coding	223.7491	0.05387477	0.1096403	0.4926634	0.7631954	NA
7910	ENSMUSG00000033628	Pik3c3	18	30405800	30481179	1	protein_coding	301.5349	0.05130524	0.099921	0.4927454	0.7632258	NA
7911	ENSMUSG00000059033	Rpl18a-ps1	12	55442492	55443014	-1	processed_pseudogene	55.30502	-0.05467099	0.1506773	0.49322	0.7638645	NA
7912	ENSMUSG00000027357	Crls1	2	132688586	132708705	1	protein_coding	185.5968	-0.05466816	0.1140085	0.4934316	0.763999	NA
7913	ENSMUSG00000025083	Afap1l2	19	56900793	56996660	-1	protein_coding	25.32695	0.04585151	0.1742696	0.4934124	0.763999	NA
7914	ENSMUSG00000013033	Adgrl1	8	84626734	84668583	1	protein_coding	476.0327	-0.04952739	0.09473032	0.4936905	0.7643032	NA
7915	ENSMUSG00000037902	Sirpa	2	129434755	129474148	1	protein_coding	139.7144	0.05598317	0.123775	0.4937821	0.7643485	NA
7916	ENSMUSG00000049624	Slc17a5	9	78443770	78495323	-1	protein_coding	65.77243	-0.05582573	0.1429127	0.4938856	0.7644121	NA
7917	ENSMUSG00000083344	Gm7363	7	3986786	3987184	-1	processed_pseudogene	44.7314	-0.05392648	0.1535372	0.4939484	0.7644128	NA
7918	ENSMUSG00000030278	Cidec	6	113401595	113412721	-1	protein_coding	116.7065	-0.05482658	0.1492683	0.4941522	0.7644516	NA
7919	ENSMUSG00000078779	Zfp59	7	27538032	27555863	1	protein_coding	52.4932	0.05449471	0.1509172	0.4941607	0.7644516	Yes
7920	ENSMUSG00000032609	Klhdc8b	9	108324835	108338780	-1	protein_coding	51.72613	0.05482701	0.1492657	0.4941527	0.7644516	NA
7921	ENSMUSG00000029648	Flt1	5	147498414	147662821	-1	protein_coding	631.058	-0.04695629	0.08788107	0.4944197	0.7645627	NA
7922	ENSMUSG00000012076	Brms1l	12	55883109	55916521	1	protein_coding	255.6237	0.05298332	0.1067464	0.4943529	0.7645627	NA
7923	ENSMUSG00000024855	Pacs1	19	5183186	5323147	-1	protein_coding	148.1966	0.05564618	0.1213431	0.4944102	0.7645627	NA
7924	ENSMUSG00000022297	Fzd6	15	38869429	38901583	1	protein_coding	57.33535	-0.05470042	0.149677	0.4945053	0.7645985	NA
7925	ENSMUSG00000033128	Gga1	15	78761390	78778785	1	protein_coding	955.3972	-0.04573407	0.08485002	0.4946208	0.7646807	NA
7926	ENSMUSG00000025024	Smndc1	19	53367821	53379009	-1	protein_coding	312.881	0.05049896	0.09805279	0.494685	0.7646833	NA
7927	ENSMUSG00000040843	Tiprl	1	165039855	165064565	-1	protein_coding	237.4183	0.0523405	0.1045235	0.4949614	0.7649969	NA
7928	ENSMUSG00000062713	Sim2	16	93885790	93927891	1	protein_coding	316.1668	-0.05134685	0.1009941	0.4950585	0.7649969	Yes
7929	ENSMUSG00000024456	Diaph1	18	37976654	38068529	-1	protein_coding	1896.82	0.04149492	0.07520135	0.4950751	0.7649969	NA
7930	ENSMUSG00000027495	Fam210b	2	172187485	172197669	1	protein_coding	107.2781	0.05616473	0.1303476	0.4953449	0.7653173	NA
7931	ENSMUSG00000060671	Atp8b2	3	89846788	89870815	-1	protein_coding	94.29538	-0.05613776	0.135031	0.495569	0.7655669	NA
7932	ENSMUSG00000083844	Ube2d-ps	11	5712217	5733937	1	transcribed_unprocessed_pseudogene	393.9098	0.04884798	0.09344006	0.4957523	0.7657535	NA
7933	ENSMUSG00000032575	Manf	9	106715511	106769178	-1	protein_coding	212.8358	0.05535757	0.1206233	0.4959526	0.7657858	NA
7934	ENSMUSG00000002617	Zfp40	17	23392843	23412226	-1	protein_coding	19.57172	0.04444054	0.1761973	0.4959607	0.7657858	NA
7935	ENSMUSG00000023266	Frs3	17	47999955	48015211	1	protein_coding	65.46945	0.05564517	0.1420357	0.4959255	0.7657858	NA
7936	ENSMUSG00000042831	Alkbh6	7	30008142	30013729	1	protein_coding	144.9776	-0.05515925	0.1192286	0.4960937	0.7658946	NA
7937	ENSMUSG00000034349	Smc4	3	68912071	68941956	1	protein_coding	126.7748	0.05568277	0.123997	0.4962008	0.7659635	NA
